,S,E,I,R,C
68,920298.0,28202.0,18681.0,32905.0,13081.071428571428
69,909179.0,33729.0,20798.0,36380.0,14415.42857142857
70,899293.0,36948.0,23820.0,40025.0,15901.0
71,887177.0,41837.0,26741.0,44331.0,17602.428571428572
72,880585.0,40253.0,30151.0,49097.0,19512.5
73,863329.0,49710.0,32506.0,54541.0,21666.14285714286
74,855045.0,48207.0,36437.0,60397.0,23988.0
75,842497.0,51203.0,39482.0,66904.0,26590.64285714286
76,821555.0,62098.0,42328.0,74105.0,29410.785714285717
77,804249.0,67326.0,46713.0,81798.0,32434.21428571429
78,780325.0,78050.0,51492.0,90219.0,35770.857142857145
79,765337.0,77618.0,57727.0,99404.0,39448.857142857145
80,751541.0,76165.0,62382.0,109998.0,43572.21428571429
81,739182.0,73659.0,65956.0,121289.0,48028.071428571435
82,707862.0,90512.0,68494.0,133218.0,52739.21428571429
83,689000.0,91628.0,73897.0,145561.0,57631.64285714286
84,674320.0,88259.0,78763.0,158744.0,62910.00000000001
85,645288.0,100037.0,81732.0,173029.0,68535.92857142858
86,630840.0,94944.0,86390.0,187912.0,74373.92857142858
87,596567.0,110477.0,89617.0,203425.0,80544.64285714287
88,565961.0,119298.0,95117.0,219710.0,86945.85714285716
89,549152.0,112775.0,101024.0,237135.0,93739.9285714286
90,533092.0,106912.0,104534.0,255548.0,100955.9285714286
91,501082.0,118201.0,106155.0,274648.0,108422.64285714288
92,478235.0,118010.0,109884.0,293957.0,116005.14285714288
93,464371.0,108846.0,113083.0,313786.0,123854.00000000003
94,448402.0,103452.0,113847.0,334385.0,131931.35714285716
95,417671.0,113974.0,113309.0,355132.0,140063.28571428574
96,405290.0,104277.0,114940.0,375579.0,148156.78571428574
97,383794.0,105321.0,114400.0,396571.0,156366.78571428574
98,356290.0,112273.0,114314.0,417209.0,164538.21428571432
99,343916.0,102742.0,115513.0,437915.0,172703.50000000003
100,323046.0,103335.0,115040.0,458665.0,180954.4285714286
