,S,E,I,R,C
72,817698.0,64299.0,42742.0,75347.0,29576.785714285714
73,798676.0,70662.0,47497.0,83251.0,32629.785714285714
74,777590.0,77979.0,52613.0,91904.0,36022.42857142857
75,766472.0,73897.0,58251.0,101466.0,39780.5
76,741311.0,84733.0,61942.0,112100.0,43941.28571428572
77,729644.0,79740.0,67622.0,123080.0,48365.71428571429
78,699915.0,93807.0,71066.0,135298.0,53195.857142857145
79,671796.0,103760.0,76342.0,148188.0,58272.0
80,653809.0,101387.0,82999.0,161891.0,63725.0
81,621509.0,113768.0,87881.0,176928.0,69653.5
82,598797.0,114143.0,94167.0,192979.0,75930.71428571429
83,564383.0,126093.0,99597.0,210013.0,82656.92857142858
84,536969.0,129050.0,105891.0,228176.0,89771.00000000001
85,511632.0,128936.0,112164.0,247354.0,97334.64285714287
86,482617.0,132659.0,117324.0,267486.0,105346.35714285716
87,466005.0,123347.0,121866.0,288868.0,113726.64285714287
88,443942.0,121047.0,124226.0,310871.0,122431.35714285716
89,410687.0,130566.0,125289.0,333544.0,131304.64285714287
90,397822.0,118106.0,127860.0,356298.0,140253.85714285716
91,383405.0,109745.0,127648.0,379288.0,149386.7142857143
92,360287.0,111566.0,125967.0,402266.0,158504.42857142858
93,345918.0,104318.0,124822.0,425028.0,167502.07142857145
94,330860.0,99061.0,122387.0,447778.0,176417.92857142858
95,311868.0,98934.0,119220.0,470064.0,185159.85714285716
96,290026.0,101243.0,117099.0,491718.0,193675.57142857145
97,281618.0,89708.0,115787.0,512973.0,202039.78571428574
98,264206.0,89654.0,112466.0,533760.0,210310.28571428574
99,246434.0,89823.0,109617.0,554212.0,218343.57142857145
100,230543.0,88259.0,107203.0,574081.0,226173.35714285716
