,S,E,I,R,C
58,973162.0,9527.0,7044.0,10353.0,4120.357142857144
59,970584.0,10253.0,7650.0,11599.0,4623.500000000001
60,966889.0,11985.0,8214.0,12998.0,5169.9285714285725
61,962438.0,14077.0,9095.0,14476.0,5756.642857142858
62,959977.0,13852.0,10153.0,16104.0,6406.285714285715
63,954472.0,16613.0,11063.0,17938.0,7131.5
64,951567.0,16323.0,12263.0,19933.0,7921.714285714285
65,943656.0,21048.0,13231.0,22151.0,8797.642857142857
66,939556.0,20993.0,14948.0,24589.0,9742.714285714286
67,931898.0,24508.0,16310.0,27370.0,10810.428571428572
68,923283.0,28294.0,18134.0,30375.0,11975.428571428572
69,914086.0,31864.0,20479.0,33657.0,13270.714285714286
70,908856.0,30988.0,22861.0,37381.0,14733.5
71,901871.0,31891.0,24811.0,41513.0,16366.42857142857
72,887329.0,40267.0,26516.0,45974.0,18138.642857142855
73,873786.0,45910.0,29566.0,50824.0,20032.642857142855
74,867020.0,43794.0,33169.0,56103.0,22144.499999999996
75,852094.0,50145.0,35779.0,62068.0,24513.714285714283
76,841685.0,50812.0,39010.0,68579.0,27069.35714285714
77,827213.0,55443.0,41822.0,75608.0,29855.785714285714
78,811554.0,60180.0,45231.0,83121.0,32843.07142857143
79,796786.0,63265.0,48624.0,91411.0,36073.857142857145
80,781976.0,65862.0,52083.0,100165.0,39547.0
81,771776.0,63242.0,55367.0,109701.0,43267.21428571428
82,746468.0,76213.0,57639.0,119766.0,47222.0
83,719563.0,88097.0,62187.0,130239.0,51339.07142857143
84,698069.0,92381.0,68132.0,141504.0,55781.0
85,683426.0,88972.0,73915.0,153773.0,60647.57142857143
86,660339.0,94896.0,77621.0,167230.0,65927.21428571429
87,630399.0,106365.0,82297.0,181025.0,71471.57142857143
88,615364.0,100624.0,87958.0,196140.0,77349.92857142858
89,584679.0,111882.0,91481.0,212044.0,83632.64285714287
90,558370.0,116391.0,96742.0,228583.0,90167.00000000001
91,528142.0,123976.0,101829.0,246139.0,97077.14285714287
92,511300.0,116605.0,107548.0,264633.0,104350.64285714287
93,490835.0,114472.0,110765.0,284014.0,112032.64285714287
94,470116.0,112822.0,113030.0,304118.0,119944.42857142858
95,442115.0,118789.0,114376.0,324806.0,128018.00000000001
96,429385.0,108251.0,116934.0,345516.0,136187.7142857143
97,415635.0,100914.0,116625.0,366912.0,144540.14285714287
98,392124.0,104751.0,115179.0,388032.0,152870.5
99,378976.0,97415.0,114877.0,408818.0,161097.57142857142
100,354223.0,103186.0,112707.0,429970.0,169303.07142857142
