,S,E,I,R,C
59,962272.0,13736.0,8750.0,15328.0,6022.071428571428
60,958755.0,14625.0,9775.0,16931.0,6647.071428571428
61,952808.0,17804.0,10816.0,18658.0,7345.285714285714
62,946208.0,20891.0,12349.0,20638.0,8117.857142857142
63,943184.0,19834.0,14171.0,22897.0,8999.92857142857
64,939627.0,19524.0,15461.0,25474.0,10012.142857142857
65,933721.0,21598.0,16533.0,28234.0,11116.5
66,929179.0,21883.0,17733.0,31291.0,12297.42857142857
67,923448.0,23375.0,18732.0,34531.0,13564.071428571428
68,912688.0,29542.0,19982.0,37874.0,14902.071428571428
69,907963.0,28575.0,22094.0,41454.0,16329.357142857141
70,896509.0,34502.0,23566.0,45509.0,17907.5
71,886083.0,38114.0,26046.0,49843.0,19590.785714285714
72,878041.0,38694.0,28801.0,54550.0,21451.214285714286
73,870138.0,39146.0,31004.0,59798.0,23508.428571428572
74,862868.0,38873.0,32979.0,65366.0,25723.0
75,843937.0,50248.0,34555.0,71346.0,28078.64285714286
76,833615.0,50839.0,38047.0,77585.0,30546.857142857145
77,816220.0,58402.0,40935.0,84529.0,33264.5
78,806987.0,56286.0,44844.0,91969.0,36188.42857142857
79,794660.0,57731.0,47438.0,100257.0,39391.57142857143
80,785277.0,55732.0,50122.0,108955.0,42780.0
81,772066.0,58066.0,51801.0,118153.0,46360.142857142855
82,759653.0,59013.0,53983.0,127437.0,50060.21428571428
83,733533.0,73581.0,55763.0,137209.0,53916.142857142855
84,709729.0,83049.0,60174.0,147134.0,57899.21428571428
85,694385.0,82177.0,65436.0,158088.0,62197.35714285714
86,682521.0,78126.0,69414.0,170025.0,66871.35714285713
87,655637.0,89596.0,72062.0,182791.0,71829.49999999999
88,642225.0,85600.0,76477.0,195784.0,76976.7857142857
89,616469.0,94520.0,79578.0,209519.0,82439.42857142855
90,603592.0,88705.0,83872.0,223917.0,88123.5714285714
91,582062.0,92962.0,86214.0,238848.0,94114.42857142855
92,552932.0,103839.0,88992.0,254323.0,100272.5714285714
93,521854.0,114758.0,93188.0,270286.0,106629.14285714284
94,494212.0,120032.0,98627.0,287215.0,113285.42857142855
95,481046.0,109730.0,104142.0,305168.0,120330.21428571426
96,467884.0,101304.0,106841.0,324057.0,127768.92857142855
97,438736.0,110617.0,107305.0,343428.0,135400.42857142855
98,409258.0,118508.0,109513.0,362807.0,143065.07142857142
99,386256.0,118655.0,112708.0,382467.0,150887.42857142855
100,367727.0,113991.0,115166.0,403202.0,158937.99999999997
