,S,E,I,R,C
78,651067.0,105693.0,80438.0,162888.0,64135.85714285714
79,619075.0,117115.0,86550.0,177346.0,69881.42857142857
80,599296.0,114184.0,93491.0,193115.0,76063.57142857142
81,574603.0,116494.0,98999.0,209990.0,82741.49999999999
82,560532.0,107818.0,103650.0,228086.0,89812.85714285713
83,546198.0,101172.0,106021.0,246695.0,97216.42857142857
84,526928.0,100761.0,106459.0,265938.0,104789.35714285713
85,510428.0,97719.0,106663.0,285276.0,112393.57142857142
86,476626.0,112264.0,106390.0,304806.0,120012.35714285713
87,448472.0,118662.0,109100.0,323852.0,127611.64285714284
88,436248.0,107556.0,112706.0,343576.0,135404.49999999997
89,422834.0,100034.0,113020.0,364198.0,143454.92857142855
90,398979.0,104554.0,111935.0,384618.0,151527.78571428568
91,385611.0,97642.0,111860.0,404973.0,159523.1428571428
92,374717.0,89419.0,110773.0,425177.0,167513.1428571428
93,360425.0,86430.0,107981.0,445250.0,175425.49999999994
94,349274.0,80655.0,105383.0,464774.0,183138.42857142852
95,331745.0,82401.0,102057.0,483883.0,190665.78571428565
96,319842.0,78301.0,99696.0,502247.0,197955.57142857136
97,308776.0,73960.0,97080.0,520270.0,205076.71428571423
98,293270.0,74959.0,94185.0,537672.0,212010.99999999994
99,286359.0,67396.0,91844.0,554487.0,218738.49999999994
100,274411.0,66398.0,87922.0,571355.0,225298.78571428565
