,S,E,I,R,C
82,623312.0,106361.0,86786.0,183627.0,72482.14285714287
83,598819.0,109844.0,92051.0,199372.0,78681.14285714287
84,584928.0,101998.0,97168.0,215992.0,85256.2142857143
85,567458.0,99271.0,99763.0,233594.0,92196.78571428574
86,552377.0,94951.0,101188.0,251570.0,99322.7142857143
87,533699.0,95209.0,101412.0,269766.0,106550.4285714286
88,520148.0,90016.0,101737.0,288185.0,113794.14285714288
89,493753.0,98584.0,101138.0,306611.0,121061.07142857145
90,466329.0,106640.0,101997.0,325120.0,128285.2142857143
91,452990.0,99171.0,104374.0,343551.0,135570.71428571432
92,439750.0,92964.0,104790.0,362582.0,143026.00000000003
93,428054.0,86817.0,103564.0,381651.0,150511.00000000003
94,416428.0,81423.0,101683.0,400552.0,157908.4285714286
95,390493.0,91540.0,99279.0,418774.0,165171.50000000003
96,367058.0,97064.0,99195.0,436769.0,172262.85714285716
97,348065.0,96891.0,100256.0,454874.0,179348.2142857143
98,326838.0,98946.0,101232.0,473070.0,186509.35714285716
99,312914.0,93540.0,102273.0,491359.0,193740.2142857143
100,303133.0,84951.0,102021.0,509981.0,201045.42857142858
