,S,E,I,R,C
54,965065.0,12150.0,8440.0,14431.0,5685.857142857142
55,962013.0,12784.0,9308.0,15981.0,6288.714285714285
56,958206.0,14091.0,10125.0,17664.0,6953.571428571428
57,952805.0,16675.0,11134.0,19472.0,7676.785714285714
58,948644.0,17689.0,12224.0,21529.0,8472.071428571428
59,941215.0,21679.0,13482.0,23710.0,9345.214285714284
60,933113.0,25469.0,15257.0,26247.0,10308.214285714284
61,929393.0,24088.0,17640.0,28965.0,11397.999999999998
62,925204.0,23664.0,18997.0,32221.0,12657.999999999998
63,916381.0,27880.0,20186.0,35639.0,14014.928571428569
64,905667.0,33159.0,21933.0,39327.0,15456.785714285712
65,900721.0,31625.0,24426.0,43314.0,17023.42857142857
66,893456.0,32722.0,26176.0,47732.0,18768.142857142855
67,880237.0,39572.0,27689.0,52588.0,20637.85714285714
68,866019.0,46198.0,30175.0,57694.0,22615.642857142855
69,854262.0,49025.0,33702.0,63097.0,24770.999999999996
70,841379.0,52290.0,37221.0,69196.0,27178.28571428571
71,830784.0,52864.0,40579.0,75859.0,29836.92857142857
72,819635.0,53690.0,43586.0,83175.0,32735.42857142857
73,801209.0,61658.0,46295.0,90924.0,35848.71428571428
74,780134.0,70620.0,49903.0,99429.0,39155.5
75,755585.0,81390.0,54452.0,108659.0,42720.0
76,739521.0,81686.0,60358.0,118521.0,46609.42857142857
77,728158.0,77222.0,65277.0,129429.0,50920.71428571429
78,715835.0,74498.0,68494.0,141259.0,55583.357142857145
79,692384.0,83553.0,70418.0,153731.0,60475.78571428572
80,679705.0,79872.0,73921.0,166588.0,65505.64285714286
81,667095.0,76903.0,75972.0,180116.0,70785.71428571429
82,653703.0,75295.0,77073.0,194015.0,76212.28571428572
83,639451.0,75042.0,77416.0,208177.0,81717.50000000001
84,622303.0,77620.0,77932.0,222231.0,87247.2142857143
85,596203.0,88528.0,79024.0,236331.0,92813.78571428574
86,579535.0,87951.0,82044.0,250556.0,98458.35714285717
87,561939.0,88274.0,84632.0,265241.0,104318.64285714288
88,548398.0,84549.0,86367.0,280772.0,110363.78571428574
89,519644.0,96647.0,87445.0,296350.0,116532.85714285717
90,491353.0,106049.0,90591.0,312093.0,122778.92857142861
91,480072.0,96780.0,94828.0,328406.0,129249.71428571432
92,459560.0,98404.0,96212.0,345910.0,136023.1428571429
93,443655.0,95296.0,97819.0,363316.0,142895.4285714286
94,419880.0,100512.0,98729.0,380965.0,149882.50000000003
95,404642.0,96042.0,100650.0,398752.0,156934.57142857145
96,381527.0,100425.0,101044.0,417090.0,164123.85714285716
97,360624.0,101668.0,102470.0,435324.0,171341.28571428574
98,347454.0,94890.0,103731.0,454011.0,178660.57142857145
99,336649.0,87026.0,103687.0,472724.0,186069.92857142858
100,327661.0,79044.0,101826.0,491555.0,193476.14285714287
