,S,E,I,R,C
67,872869.0,39930.0,29647.0,57640.0,22658.071428571428
68,862548.0,42475.0,32030.0,63033.0,24775.714285714286
69,853893.0,42744.0,34640.0,68809.0,27063.571428571428
70,842623.0,45688.0,36645.0,75130.0,29537.85714285714
71,834432.0,45003.0,38957.0,81694.0,32155.35714285714
72,816332.0,54231.0,40880.0,88643.0,34938.0
73,806923.0,52956.0,44108.0,96099.0,37858.0
74,783904.0,65647.0,46427.0,104108.0,41008.57142857143
75,761490.0,75241.0,50680.0,112675.0,44324.78571428571
76,743578.0,78482.0,56213.0,121813.0,47944.78571428571
77,733143.0,73512.0,61529.0,131902.0,51959.99999999999
78,706079.0,86253.0,64637.0,143117.0,56354.928571428565
79,678777.0,96709.0,69637.0,154963.0,60971.85714285714
80,655036.0,101637.0,75963.0,167450.0,65945.92857142857
81,634542.0,102464.0,81867.0,181213.0,71371.85714285713
82,606009.0,110966.0,86951.0,196160.0,77219.49999999999
83,576432.0,119001.0,92684.0,211969.0,83430.2857142857
84,561540.0,110852.0,99018.0,228676.0,90050.5714285714
85,532303.0,118479.0,102832.0,246472.0,97123.2857142857
86,501450.0,125988.0,107615.0,265033.0,104468.42857142855
87,487817.0,114925.0,112813.0,284531.0,112155.21428571426
88,462395.0,117745.0,115106.0,304840.0,120213.2857142857
89,443940.0,113039.0,117448.0,325659.0,128435.14285714284
90,428680.0,106349.0,118113.0,346944.0,136824.2857142857
91,398080.0,116099.0,117586.0,368321.0,145260.92857142858
92,371623.0,119788.0,119210.0,389465.0,153659.92857142858
93,345891.0,122016.0,121049.0,411130.0,162174.92857142858
94,335320.0,108658.0,122966.0,433142.0,170821.2857142857
95,325077.0,97716.0,121743.0,455550.0,179604.57142857142
96,302731.0,100930.0,118678.0,477747.0,188300.5
97,280342.0,103684.0,116799.0,499261.0,196777.5
98,259993.0,103523.0,116127.0,520443.0,205120.2857142857
99,244968.0,98427.0,115571.0,541120.0,213415.07142857142
100,228348.0,95889.0,113481.0,562368.0,221670.14285714284
