,S,E,I,R,C
69,839864.0,50005.0,39614.0,70603.0,27817.928571428572
70,830687.0,49408.0,42271.0,77720.0,30647.5
71,812085.0,58346.0,44260.0,85395.0,33666.857142857145
72,789226.0,69794.0,47753.0,93313.0,36828.28571428572
73,773136.0,72303.0,52753.0,101894.0,40239.21428571429
74,761141.0,70022.0,57385.0,111538.0,44007.28571428572
75,737397.0,80089.0,60754.0,121846.0,48106.21428571429
76,709799.0,92043.0,65363.0,132881.0,52445.78571428572
77,681024.0,102773.0,71547.0,144742.0,57114.571428571435
78,664321.0,99449.0,78598.0,157718.0,62225.071428571435
79,647972.0,96322.0,83684.0,172108.0,67839.21428571429
80,633251.0,92347.0,87284.0,187204.0,73816.64285714286
81,618469.0,89196.0,89478.0,202943.0,80051.21428571429
82,604233.0,86064.0,90738.0,219051.0,86442.5
83,586526.0,87043.0,91006.0,235511.0,92923.78571428571
84,553407.0,103107.0,91574.0,251998.0,99424.21428571428
85,537676.0,98884.0,94907.0,268619.0,105965.21428571428
86,505585.0,111709.0,96745.0,286047.0,112744.28571428571
87,491622.0,103903.0,100878.0,303683.0,119654.64285714286
88,479333.0,95996.0,102793.0,321964.0,126860.21428571429
89,462364.0,94109.0,103024.0,340589.0,134202.57142857142
90,447909.0,90262.0,102677.0,359238.0,141561.42857142855
91,424779.0,95782.0,101725.0,377800.0,148895.49999999997
92,412223.0,89688.0,101928.0,396247.0,156161.5714285714
93,399704.0,84507.0,101278.0,414597.0,163442.1428571428
94,389110.0,78398.0,99796.0,432782.0,170676.28571428568
95,369342.0,82959.0,97033.0,450752.0,177804.5714285714
96,349905.0,86220.0,95678.0,468283.0,184735.49999999997
97,329395.0,89902.0,95354.0,485435.0,191569.64285714284
98,312350.0,89537.0,95358.0,502841.0,198380.64285714284
99,303192.0,81362.0,95422.0,520110.0,205191.92857142855
100,295750.0,72880.0,94255.0,537201.0,212007.78571428568
