,S,E,I,R,C
55,981817.0,5781.0,4422.0,8066.0,3234.8571428571427
56,980713.0,5724.0,4764.0,8885.0,3550.7142857142853
57,979395.0,5955.0,5031.0,9705.0,3890.9999999999995
58,976462.0,7722.0,5317.0,10585.0,4250.357142857142
59,974876.0,7822.0,5809.0,11579.0,4630.142857142857
60,973015.0,8202.0,6241.0,12628.0,5045.071428571428
61,969206.0,10399.0,6758.0,13723.0,5490.857142857143
62,966858.0,10738.0,7523.0,14967.0,5973.571428571428
63,962507.0,12971.0,8252.0,16356.0,6510.928571428572
64,960238.0,12777.0,9236.0,17835.0,7100.357142857143
65,954637.0,15895.0,10040.0,19514.0,7760.071428571428
66,952211.0,15305.0,11206.0,21364.0,8477.214285714286
67,949162.0,15387.0,12151.0,23386.0,9277.642857142857
68,946215.0,15327.0,12936.0,25608.0,10145.571428571428
69,938786.0,19805.0,13610.0,27885.0,11069.571428571428
70,933009.0,21712.0,14927.0,30438.0,12041.714285714284
71,927289.0,23198.0,16420.0,33179.0,13107.92857142857
72,918504.0,27425.0,18108.0,36049.0,14280.785714285714
73,905989.0,34519.0,20169.0,39409.0,15574.214285714284
74,894746.0,38913.0,23293.0,43134.0,17014.85714285714
75,887857.0,38225.0,26691.0,47313.0,18678.642857142855
76,877029.0,41585.0,29282.0,52190.0,20585.142857142855
77,868546.0,41868.0,32160.0,57512.0,22676.714285714283
78,851308.0,50847.0,34529.0,63402.0,24973.85714285714
79,832560.0,59829.0,38105.0,69592.0,27440.214285714283
80,821649.0,59123.0,42802.0,76512.0,30161.999999999996
81,811175.0,58152.0,46482.0,84277.0,33219.28571428571
82,798011.0,59988.0,49428.0,92659.0,36539.428571428565
83,780925.0,65298.0,52196.0,101667.0,40069.99999999999
84,759642.0,73642.0,55702.0,111100.0,43798.28571428571
85,745545.0,73418.0,59819.0,121304.0,47776.99999999999
86,726384.0,78169.0,63388.0,132145.0,52049.78571428571
87,698339.0,91026.0,67167.0,143554.0,56577.49999999999
88,677311.0,94370.0,72747.0,155658.0,61375.14285714285
89,652609.0,100290.0,78163.0,169024.0,66571.35714285713
90,636006.0,97243.0,83516.0,183321.0,72154.42857142857
91,604096.0,110196.0,87348.0,198446.0,78119.85714285713
92,577293.0,115473.0,92810.0,214510.0,84358.99999999999
93,561106.0,109058.0,98611.0,231311.0,90988.2857142857
94,534801.0,114020.0,102270.0,248995.0,98031.92857142855
95,503579.0,123154.0,105898.0,267455.0,105336.92857142855
96,488000.0,114782.0,110723.0,286581.0,112901.0714285714
97,462675.0,117666.0,113020.0,306725.0,120809.85714285712
98,437869.0,119559.0,115455.0,327203.0,128882.71428571426
99,423394.0,110646.0,117848.0,348198.0,137129.49999999997
100,409918.0,102278.0,118232.0,369658.0,145547.21428571426
