,S,E,I,R,C
90,713473.0,74762.0,66555.0,145296.0,57345.14285714285
91,701367.0,72301.0,69227.0,157191.0,62099.07142857142
92,670290.0,89349.0,70618.0,169829.0,67043.85714285713
93,644102.0,98132.0,75092.0,182760.0,72087.99999999999
94,628612.0,94323.0,80853.0,196298.0,77451.71428571428
95,610974.0,93454.0,84712.0,210946.0,83226.92857142857
96,581979.0,104305.0,87370.0,226432.0,89277.78571428571
97,563165.0,102827.0,91754.0,242340.0,95518.5
98,535170.0,110509.0,95517.0,258890.0,102072.35714285714
99,521991.0,101970.0,100009.0,276116.0,108895.0
100,500097.0,103835.0,101828.0,294326.0,116038.5
