,S,E,I,R,C
52,982100.0,6009.0,4186.0,7791.0,3035.5714285714284
53,979491.0,7456.0,4575.0,8564.0,3334.5714285714284
54,976606.0,8904.0,5185.0,9391.0,3661.3571428571427
55,974685.0,9157.0,5902.0,10342.0,4031.7142857142853
56,972948.0,9094.0,6654.0,11390.0,4453.285714285714
57,971288.0,8951.0,7247.0,12600.0,4928.571428571428
58,967577.0,10924.0,7657.0,13928.0,5446.214285714285
59,962942.0,13340.0,8497.0,15307.0,5993.142857142857
60,960188.0,13514.0,9554.0,16830.0,6600.071428571428
61,956395.0,14684.0,10478.0,18529.0,7282.5
62,953677.0,14455.0,11498.0,20456.0,8030.928571428572
63,949649.0,15690.0,12169.0,22578.0,8852.214285714286
64,942592.0,19722.0,12992.0,24780.0,9721.428571428572
65,938428.0,19989.0,14521.0,27148.0,10649.428571428572
66,929748.0,24795.0,15794.0,29749.0,11686.642857142859
67,923090.0,26540.0,17735.0,32721.0,12814.785714285716
68,913762.0,30723.0,19673.0,35928.0,14081.57142857143
69,907729.0,30695.0,22083.0,39579.0,15486.785714285716
70,894592.0,37825.0,24079.0,43590.0,17064.14285714286
71,887176.0,37776.0,27176.0,47958.0,18784.07142857143
72,880803.0,36965.0,29438.0,52880.0,20725.21428571429
73,866349.0,44212.0,31310.0,58215.0,22827.928571428576
74,857479.0,44360.0,34338.0,63909.0,25064.35714285715
75,846769.0,46494.0,36814.0,70009.0,27517.071428571435
76,835697.0,48545.0,39141.0,76703.0,30146.642857142862
77,821362.0,53483.0,41484.0,83757.0,32942.42857142858
78,800168.0,64236.0,44386.0,91296.0,35905.571428571435
79,777476.0,74481.0,48672.0,99457.0,39076.00000000001
80,765770.0,71422.0,54590.0,108304.0,42552.571428571435
81,755200.0,68025.0,58587.0,118274.0,46451.85714285715
82,739963.0,69931.0,61390.0,128802.0,50636.64285714287
83,727264.0,68977.0,63846.0,139999.0,55021.64285714287
84,710748.0,72011.0,65701.0,151626.0,59582.07142857144
85,684072.0,84586.0,67930.0,163498.0,64275.000000000015
86,660897.0,91295.0,71995.0,175899.0,69127.14285714287
87,641731.0,92486.0,76967.0,188902.0,74269.64285714287
88,610515.0,105638.0,81140.0,202793.0,79767.28571428572
89,597579.0,97914.0,86981.0,217612.0,85563.00000000001
90,576641.0,99654.0,90216.0,233575.0,91775.92857142858
91,553737.0,103137.0,93266.0,249946.0,98219.92857142858
92,532319.0,104551.0,96404.0,266812.0,104881.78571428572
93,517171.0,99123.0,99606.0,284186.0,111767.78571428572
94,486668.0,110301.0,100894.0,302223.0,118882.50000000001
95,464661.0,110695.0,104260.0,320470.0,126089.2142857143
96,438252.0,115326.0,107186.0,339322.0,133536.35714285716
97,408771.0,122200.0,110376.0,358739.0,141192.50000000003
98,382070.0,124982.0,114087.0,378947.0,149076.50000000003
99,364677.0,118033.0,117813.0,399563.0,157225.57142857145
100,348655.0,111089.0,119319.0,421023.0,165640.78571428574
