,S,E,I,R,C
72,869474.0,38837.0,30589.0,61186.0,24149.78571428571
73,856698.0,43979.0,32647.0,66762.0,26334.714285714283
74,849657.0,42450.0,35260.0,72719.0,28666.642857142855
75,833518.0,50330.0,37243.0,78995.0,31185.214285714283
76,818950.0,55071.0,40312.0,85753.0,33845.428571428565
77,797972.0,65240.0,43810.0,93064.0,36724.85714285714
78,788225.0,62230.0,48630.0,101001.0,39854.142857142855
79,773233.0,65281.0,51679.0,109893.0,43327.71428571428
80,761339.0,64444.0,55059.0,119244.0,47019.07142857143
81,743654.0,69555.0,57597.0,129280.0,50951.857142857145
82,728669.0,70908.0,60688.0,139821.0,55065.92857142857
83,712332.0,73608.0,63341.0,150805.0,59400.78571428572
84,698706.0,72852.0,66309.0,162219.0,63925.14285714286
85,669769.0,87402.0,68568.0,174347.0,68661.5
86,642829.0,97435.0,72956.0,186866.0,73559.21428571429
87,619491.0,101742.0,78698.0,200155.0,78770.35714285714
88,598824.0,102500.0,84343.0,214419.0,84391.64285714286
89,580555.0,100794.0,89103.0,229634.0,90416.14285714286
90,561460.0,99887.0,92956.0,245783.0,96780.64285714286
91,528807.0,112946.0,95653.0,262680.0,103420.35714285714
92,504079.0,115709.0,100324.0,279974.0,110252.71428571429
93,471495.0,125377.0,104874.0,298340.0,117418.71428571429
94,440071.0,132384.0,110317.0,317314.0,124909.71428571429
95,427446.0,119124.0,116230.0,337286.0,132789.5
96,401512.0,122016.0,118061.0,358497.0,141091.64285714287
97,378253.0,121483.0,120412.0,379938.0,149524.57142857145
98,354340.0,121718.0,122384.0,401644.0,158125.42857142858
99,329910.0,122282.0,124160.0,423734.0,166867.14285714287
100,311912.0,116409.0,125427.0,446338.0,175735.7142857143
