,S,E,I,R,C
39,989985.0,3542.0,2700.0,3859.0,1536.5714285714287
40,988250.0,4625.0,2894.0,4317.0,1729.4285714285716
41,986892.0,5109.0,3255.0,4830.0,1936.1428571428573
42,985610.0,5376.0,3639.0,5461.0,2168.6428571428573
43,983832.0,6066.0,4049.0,6139.0,2428.571428571429
44,981284.0,7412.0,4451.0,6939.0,2717.7857142857147
45,978633.0,8581.0,5129.0,7743.0,3035.7142857142862
46,977310.0,8169.0,5933.0,8674.0,3402.071428571429
47,973915.0,9978.0,6504.0,9689.0,3825.857142857143
48,970984.0,10905.0,7330.0,10867.0,4290.428571428572
49,968088.0,11747.0,8107.0,12144.0,4814.0
50,963259.0,14405.0,8743.0,13679.0,5393.071428571428
51,960473.0,14439.0,9908.0,15266.0,6017.571428571428
52,955153.0,16903.0,10985.0,17045.0,6725.285714285714
53,948217.0,20473.0,12378.0,19018.0,7509.928571428571
54,940730.0,24055.0,13993.0,21308.0,8394.071428571428
55,932903.0,27184.0,16231.0,23768.0,9393.571428571428
56,924255.0,30456.0,18647.0,26728.0,10552.92857142857
57,918940.0,29735.0,21378.0,30033.0,11884.857142857141
58,911040.0,31911.0,23222.0,33913.0,13411.857142857141
59,898822.0,37795.0,25288.0,38181.0,15070.571428571428
60,888059.0,41252.0,27990.0,42785.0,16876.85714285714
61,874338.0,47068.0,30799.0,47881.0,18876.142857142855
62,858267.0,53918.0,34418.0,53483.0,21076.071428571428
63,849353.0,52242.0,38761.0,59730.0,23534.5
64,833933.0,57500.0,42036.0,66617.0,26303.14285714286
65,811457.0,68637.0,45750.0,74242.0,29305.714285714286
66,788136.0,78434.0,50866.0,82650.0,32573.571428571428
67,776489.0,74867.0,56878.0,91852.0,36206.857142857145
68,762615.0,74190.0,61244.0,102037.0,40269.57142857143
69,749086.0,73177.0,64828.0,112995.0,44644.142857142855
70,730592.0,77328.0,67303.0,124863.0,49274.71428571428
71,703617.0,89290.0,70165.0,137014.0,54082.07142857143
72,688622.0,86840.0,74995.0,149629.0,59093.857142857145
73,660937.0,97494.0,78518.0,163137.0,64450.64285714286
74,638920.0,100609.0,83250.0,177307.0,70059.07142857143
75,606739.0,113138.0,87856.0,192353.0,76005.5
76,582516.0,115152.0,94039.0,208379.0,82280.92857142857
77,551724.0,123289.0,99707.0,225366.0,88998.0
78,517131.0,133743.0,105762.0,243450.0,96119.92857142857
79,488712.0,135987.0,112626.0,262761.0,103674.35714285713
80,475017.0,123099.0,118698.0,283272.0,111719.07142857142
81,451432.0,122617.0,121258.0,304779.0,120197.49999999999
82,424247.0,125901.0,123067.0,326871.0,128858.7857142857
83,407774.0,117707.0,125529.0,349076.0,137649.28571428568
84,393807.0,108813.0,125697.0,371769.0,146615.6428571428
85,373773.0,107419.0,124587.0,394307.0,155593.99999999994
86,349559.0,110576.0,123022.0,416929.0,164493.07142857136
87,330164.0,108383.0,122203.0,439336.0,173280.35714285707
88,310667.0,106649.0,121323.0,461447.0,182009.14285714278
89,300720.0,95762.0,120293.0,483311.0,190675.07142857136
90,286227.0,91401.0,117316.0,505142.0,199267.4285714285
91,273312.0,86415.0,113903.0,526456.0,207647.14285714278
92,257357.0,85414.0,109991.0,547324.0,215783.07142857136
93,244194.0,81674.0,107181.0,567037.0,223639.57142857136
94,237866.0,72061.0,103850.0,586309.0,231295.35714285707
95,226961.0,68965.0,98976.0,605184.0,238713.2142857142
96,216889.0,65524.0,94596.0,623077.0,245782.9285714285
97,207957.0,61467.0,90307.0,640355.0,252539.78571428562
98,198645.0,58929.0,85913.0,656599.0,258990.28571428562
99,193006.0,53027.0,82048.0,672005.0,265126.92857142846
100,187252.0,48247.0,77726.0,686861.0,270987.4999999999
