,S,E,I,R,C
68,945210.0,15263.0,12827.0,26786.0,10485.357142857141
69,942102.0,15449.0,13398.0,29137.0,11401.571428571428
70,934215.0,20345.0,13919.0,31607.0,12358.571428571428
71,926760.0,23775.0,15408.0,34143.0,13352.785714285714
72,917636.0,28167.0,17335.0,36948.0,14453.357142857143
73,909483.0,30831.0,19538.0,40234.0,15691.57142857143
74,898935.0,35390.0,22057.0,43704.0,17087.14285714286
75,893760.0,33629.0,25038.0,47659.0,18662.64285714286
76,883068.0,37780.0,27014.0,52224.0,20451.07142857143
77,869023.0,44464.0,29507.0,57092.0,22380.64285714286
78,852848.0,52015.0,32696.0,62527.0,24488.285714285717
79,838396.0,56098.0,37143.0,68449.0,26823.71428571429
80,820544.0,62987.0,41333.0,75222.0,29476.785714285717
81,798834.0,72499.0,45968.0,82785.0,32429.14285714286
82,778564.0,78644.0,51658.0,91220.0,35712.57142857143
83,765555.0,76257.0,57668.0,100606.0,39402.42857142857
84,753128.0,73828.0,62203.0,110927.0,43521.57142857143
85,728138.0,84354.0,65303.0,122291.0,47964.642857142855
86,715702.0,80132.0,69987.0,134265.0,52629.142857142855
87,695127.0,85070.0,73007.0,146882.0,57628.21428571428
88,667755.0,95990.0,76122.0,160219.0,62843.0
89,639428.0,105479.0,81362.0,173817.0,68280.28571428571
90,611479.0,113089.0,87075.0,188443.0,74091.85714285714
91,597170.0,105383.0,93057.0,204476.0,80311.5
92,574826.0,107206.0,96685.0,221369.0,86958.42857142857
93,539969.0,121305.0,100058.0,238754.0,93864.5
94,518860.0,118467.0,105561.0,257198.0,101011.5
95,494722.0,119431.0,109725.0,276208.0,108551.57142857143
96,461177.0,129669.0,113126.0,296114.0,116389.07142857143
97,430320.0,135167.0,117917.0,316682.0,124469.5
98,400016.0,139103.0,122756.0,338211.0,132892.14285714287
99,381671.0,130318.0,127852.0,360245.0,141660.42857142858
100,351602.0,134930.0,130049.0,383505.0,150792.7142857143
