,S,E,I,R,C
81,672149.0,106079.0,77319.0,144539.0,57244.2142857143
82,646617.0,110713.0,84149.0,158607.0,62767.000000000015
83,612316.0,123515.0,90446.0,173809.0,68777.64285714287
84,578745.0,132856.0,98222.0,190263.0,75238.07142857143
85,553089.0,132569.0,106290.0,208138.0,82253.92857142858
86,521170.0,138723.0,112897.0,227296.0,89846.07142857143
87,484261.0,148472.0,119522.0,247831.0,97910.14285714287
88,452805.0,150946.0,126951.0,269384.0,106447.42857142858
89,435914.0,138087.0,133782.0,292303.0,115515.35714285714
90,406090.0,140808.0,136741.0,316447.0,125071.21428571429
91,379259.0,140357.0,139086.0,341384.0,134838.42857142858
92,360993.0,131327.0,141226.0,366540.0,144773.14285714287
93,332368.0,134327.0,141335.0,392056.0,154860.7142857143
94,310209.0,130169.0,142174.0,417534.0,164956.07142857142
95,298496.0,116219.0,142045.0,443326.0,175111.35714285713
96,272969.0,118929.0,139150.0,469038.0,185257.42857142855
97,253457.0,115176.0,137253.0,494200.0,195196.71428571426
98,234758.0,111359.0,134894.0,519075.0,205000.49999999997
99,214893.0,109364.0,132295.0,543534.0,214635.78571428568
100,207868.0,94935.0,129838.0,567445.0,224085.42857142855
