,S,E,I,R,C
81,719813.0,91178.0,66960.0,122135.0,47785.5
82,706881.0,86376.0,72686.0,134143.0,52568.357142857145
83,674805.0,101537.0,76344.0,147400.0,57760.21428571429
84,653846.0,102663.0,82263.0,161314.0,63213.357142857145
85,624571.0,111651.0,87489.0,176375.0,69089.28571428571
86,590186.0,124087.0,93603.0,192210.0,75338.5
87,556900.0,133241.0,100880.0,209065.0,82024.42857142857
88,523085.0,140798.0,108734.0,227469.0,89230.14285714286
89,498127.0,138410.0,116422.0,247127.0,96996.85714285714
90,466848.0,142749.0,122057.0,268432.0,105312.71428571429
91,444305.0,137825.0,127123.0,290833.0,114031.07142857143
92,429901.0,125180.0,131013.0,313992.0,123111.28571428572
93,402233.0,128415.0,131578.0,337860.0,132469.35714285716
94,389180.0,116411.0,132622.0,361873.0,141867.78571428574
95,356881.0,126083.0,131299.0,385823.0,151340.78571428574
96,336389.0,121909.0,132327.0,409461.0,160719.28571428574
97,309035.0,125632.0,132124.0,433295.0,170171.21428571432
98,290362.0,119649.0,132615.0,457460.0,179608.6428571429
99,278613.0,107972.0,131997.0,481504.0,189081.1428571429
100,260025.0,105327.0,129326.0,505408.0,198509.50000000003
