,S,E,I,R,C
47,983491.0,7074.0,4029.0,5492.0,2193.357142857143
48,981621.0,7526.0,4723.0,6216.0,2481.1428571428573
49,980395.0,7282.0,5346.0,7063.0,2818.5
50,978168.0,8068.0,5781.0,8069.0,3200.3571428571427
51,975600.0,8988.0,6420.0,9078.0,3613.285714285714
52,973471.0,9407.0,6981.0,10227.0,4071.8571428571427
53,969222.0,11842.0,7420.0,11602.0,4570.5
54,967433.0,11312.0,8385.0,12956.0,5100.5
55,963386.0,13146.0,9048.0,14506.0,5699.428571428572
56,961014.0,12820.0,10141.0,16111.0,6345.714285714286
57,957642.0,13743.0,10792.0,17909.0,7070.071428571429
58,954763.0,13881.0,11565.0,19877.0,7840.9285714285725
59,947627.0,18239.0,12249.0,21971.0,8667.000000000002
60,940686.0,21639.0,13471.0,24290.0,9541.928571428572
61,937315.0,20687.0,15341.0,26743.0,10504.142857142859
62,929465.0,24505.0,16661.0,29455.0,11599.928571428572
63,925269.0,23967.0,18323.0,32527.0,12790.000000000002
64,914538.0,30096.0,19592.0,35860.0,14098.785714285716
65,905525.0,33100.0,21977.0,39484.0,15498.214285714286
66,898815.0,33275.0,24566.0,43430.0,17068.0
67,891127.0,34537.0,26650.0,47772.0,18822.714285714286
68,878332.0,40584.0,28542.0,52628.0,20726.285714285714
69,862650.0,48264.0,31379.0,57793.0,22765.0
70,847398.0,54075.0,35076.0,63537.0,25006.35714285714
71,838521.0,52253.0,39443.0,69869.0,27511.785714285714
72,822752.0,57927.0,42404.0,77003.0,30329.142857142855
73,802420.0,66913.0,46105.0,84648.0,33358.0
74,779713.0,76533.0,50706.0,93134.0,36651.21428571428
75,768643.0,72548.0,56537.0,102358.0,40273.07142857143
76,749039.0,77896.0,60663.0,112488.0,44311.42857142857
77,724240.0,87338.0,65157.0,123351.0,48644.5
78,695218.0,99313.0,70432.0,135123.0,53298.57142857143
79,668326.0,106800.0,76902.0,148058.0,58329.42857142857
80,646923.0,107028.0,84201.0,161934.0,63822.42857142857
81,612866.0,120169.0,89839.0,177212.0,69836.78571428571
82,583701.0,125791.0,97074.0,193520.0,76253.85714285714
83,549506.0,135410.0,103969.0,211201.0,83187.71428571429
84,515261.0,143216.0,111502.0,230107.0,90614.07142857143
85,500173.0,130474.0,119012.0,250427.0,98578.5
86,474611.0,130545.0,123094.0,271836.0,107079.35714285714
87,440230.0,139094.0,126753.0,294009.0,115871.78571428571
88,406612.0,145621.0,130749.0,317104.0,124925.57142857142
89,392933.0,130730.0,135614.0,340809.0,134264.7857142857
90,362987.0,135199.0,136474.0,365426.0,143951.5
91,333954.0,137849.0,138103.0,390180.0,153699.64285714287
92,308796.0,136170.0,140141.0,414979.0,163564.14285714287
93,297319.0,121046.0,141425.0,440296.0,173574.2142857143
94,273509.0,121480.0,139089.0,466008.0,183676.0
95,250128.0,120752.0,138079.0,491127.0,193610.92857142858
96,235806.0,111168.0,136834.0,516278.0,203473.7142857143
97,223719.0,101574.0,133843.0,540950.0,213247.57142857142
98,216163.0,89219.0,129468.0,565236.0,222807.7857142857
99,201274.0,86643.0,123478.0,588691.0,232055.5
100,192872.0,78394.0,117645.0,611175.0,240875.35714285713
