,S,E,I,R,C
56,950656.0,16838.0,13451.0,19141.0,7627.214285714286
57,943994.0,20120.0,14396.0,21576.0,8588.0
58,940630.0,19553.0,15727.0,24176.0,9616.285714285714
59,934282.0,22139.0,16589.0,27076.0,10739.642857142857
60,930041.0,22029.0,17949.0,30067.0,11924.571428571428
61,919527.0,28309.0,18978.0,33272.0,13206.642857142857
62,915109.0,27133.0,21271.0,36573.0,14562.214285714286
63,909822.0,27209.0,22566.0,40489.0,16081.57142857143
64,902188.0,29656.0,23670.0,44572.0,17693.428571428572
65,895001.0,31059.0,25201.0,48825.0,19384.14285714286
66,883944.0,36019.0,26862.0,53261.0,21184.214285714286
67,869613.0,43295.0,29038.0,58140.0,23102.928571428572
68,862633.0,41638.0,32432.0,63383.0,25177.07142857143
69,851340.0,44769.0,34713.0,69264.0,27493.64285714286
70,839441.0,47895.0,37220.0,75530.0,29973.14285714286
71,826010.0,51990.0,39866.0,82220.0,32631.714285714286
72,810602.0,57364.0,42669.0,89451.0,35479.28571428572
73,802156.0,54486.0,46164.0,97280.0,38527.071428571435
74,789750.0,56251.0,48445.0,105640.0,41824.50000000001
75,765116.0,69847.0,50627.0,114496.0,45284.85714285715
76,751088.0,70220.0,54931.0,123847.0,48901.071428571435
77,733147.0,74254.0,58845.0,133840.0,52824.71428571429
78,706543.0,86389.0,62605.0,144549.0,57027.92857142857
79,686404.0,89506.0,68247.0,155929.0,61499.71428571429
80,672649.0,86174.0,72966.0,168297.0,66374.5
81,648876.0,93277.0,76481.0,181452.0,71586.35714285714
82,636355.0,87474.0,81055.0,195202.0,77049.28571428571
83,611182.0,95577.0,83286.0,210041.0,82838.92857142857
84,578781.0,109405.0,86567.0,225333.0,88787.92857142857
85,549581.0,117122.0,92503.0,240880.0,94971.28571428571
86,518436.0,125514.0,98493.0,257643.0,101578.64285714286
87,505172.0,114281.0,105108.0,275525.0,108613.85714285714
88,474682.0,122488.0,108233.0,294683.0,116121.57142857143
89,444707.0,128661.0,112381.0,314337.0,123852.5
90,429762.0,118346.0,117112.0,334866.0,131879.7142857143
91,398859.0,125947.0,119302.0,355978.0,140244.85714285716
92,386497.0,113536.0,122290.0,377763.0,148766.42857142858
93,357180.0,120526.0,122544.0,399836.0,157501.42857142858
94,341627.0,112595.0,123914.0,421950.0,166254.57142857145
95,314833.0,117512.0,123590.0,444151.0,175105.57142857145
96,299652.0,109688.0,124001.0,466745.0,183933.42857142858
97,277088.0,110762.0,122841.0,489395.0,192790.64285714287
98,256060.0,110063.0,122293.0,511670.0,201565.0
99,237328.0,107238.0,121920.0,533600.0,210300.2142857143
100,223573.0,100114.0,120721.0,555678.0,219008.7857142857
