,S,E,I,R,C
39,994695.0,1849.0,1381.0,2161.0,885.8571428571428
40,993994.0,2160.0,1512.0,2420.0,984.4999999999999
41,993558.0,2178.0,1644.0,2706.0,1092.5
42,992515.0,2777.0,1798.0,2996.0,1209.9285714285713
43,991732.0,3015.0,2000.0,3339.0,1338.3571428571427
44,990833.0,3350.0,2225.0,3678.0,1481.2142857142856
45,990119.0,3399.0,2460.0,4108.0,1640.1428571428569
46,988937.0,3923.0,2670.0,4556.0,1815.8571428571427
47,987888.0,4166.0,2969.0,5063.0,2006.5714285714284
48,986116.0,5107.0,3282.0,5581.0,2218.642857142857
49,985184.0,5101.0,3658.0,6143.0,2453.0714285714284
50,984007.0,5261.0,3991.0,6827.0,2714.3571428571427
51,982211.0,6056.0,4292.0,7527.0,2999.428571428571
52,981056.0,6052.0,4612.0,8366.0,3305.9999999999995
53,979894.0,6019.0,4951.0,9222.0,3635.428571428571
54,978181.0,6569.0,5233.0,10103.0,3989.0714285714284
55,976743.0,6712.0,5548.0,11083.0,4362.857142857143
56,975369.0,6774.0,5876.0,12067.0,4759.142857142858
57,972144.0,8649.0,6146.0,13147.0,5178.857142857143
58,968683.0,10496.0,6637.0,14270.0,5617.857142857143
59,963929.0,13178.0,7453.0,15526.0,6091.928571428572
60,962016.0,12547.0,8587.0,16936.0,6624.285714285715
61,958762.0,13311.0,9490.0,18523.0,7237.642857142858
62,952961.0,16555.0,10269.0,20301.0,7915.500000000001
63,947278.0,19003.0,11608.0,22197.0,8649.0
64,940276.0,22327.0,13210.0,24273.0,9478.142857142857
65,932737.0,25362.0,15372.0,26615.0,10421.714285714286
66,926630.0,26610.0,17608.0,29238.0,11519.714285714286
67,918616.0,29546.0,19491.0,32433.0,12777.428571428572
68,910120.0,32210.0,21726.0,36030.0,14169.642857142859
69,902887.0,33160.0,24089.0,39950.0,15721.500000000002
70,895579.0,34122.0,25989.0,44396.0,17442.14285714286
71,886050.0,36876.0,28011.0,49149.0,19298.5
72,878830.0,37013.0,30046.0,54197.0,21299.285714285714
73,865277.0,43276.0,31801.0,59732.0,23445.428571428572
74,846571.0,53676.0,34413.0,65426.0,25716.928571428572
75,835700.0,54100.0,38628.0,71658.0,28175.0
76,822091.0,57087.0,42429.0,78479.0,30934.14285714286
77,806893.0,61055.0,45827.0,86311.0,33964.78571428572
78,783949.0,72095.0,49475.0,94567.0,37238.14285714286
79,765468.0,76295.0,54671.0,103652.0,40772.071428571435
80,739182.0,87552.0,59795.0,113557.0,44677.14285714286
81,726145.0,83505.0,65981.0,124455.0,48948.21428571429
82,697495.0,95809.0,70329.0,136453.0,53661.14285714286
83,667021.0,107492.0,76437.0,149136.0,58684.64285714286
84,639754.0,113850.0,83554.0,162928.0,64144.42857142858
85,623084.0,108455.0,90329.0,178218.0,70112.57142857143
86,608586.0,101794.0,95105.0,194601.0,76564.64285714287
87,590914.0,99517.0,97868.0,211787.0,83357.85714285716
88,554253.0,116740.0,99481.0,229612.0,90348.4285714286
89,520606.0,127660.0,104330.0,247490.0,97454.2142857143
90,486353.0,137150.0,110248.0,266335.0,104906.35714285716
91,456588.0,140129.0,117174.0,286195.0,112781.2142857143
92,432661.0,136719.0,123106.0,307600.0,121150.78571428574
93,414953.0,127559.0,127660.0,329914.0,129944.07142857145
94,397945.0,119577.0,129605.0,352959.0,139062.64285714287
95,376198.0,117917.0,129324.0,376647.0,148320.14285714287
96,355410.0,115716.0,128825.0,400135.0,157557.57142857145
97,327274.0,121280.0,127996.0,423536.0,166759.35714285716
98,315500.0,109268.0,128631.0,446687.0,175901.92857142858
99,302940.0,100557.0,126511.0,470078.0,185089.85714285716
100,287663.0,96142.0,123152.0,493129.0,194126.35714285716
