,S,E,I,R,C
45,986275.0,5334.0,3397.0,5080.0,1971.8571428571433
46,984311.0,6166.0,3929.0,5680.0,2214.5000000000005
47,981921.0,7402.0,4335.0,6428.0,2495.142857142858
48,979590.0,8283.0,5016.0,7197.0,2804.785714285715
49,978282.0,7978.0,5700.0,8126.0,3163.0714285714294
50,976865.0,7822.0,6209.0,9190.0,3570.2142857142867
51,973158.0,10054.0,6540.0,10334.0,4013.7142857142867
52,969796.0,11434.0,7324.0,11532.0,4480.857142857144
53,967488.0,11574.0,8153.0,12871.0,5004.000000000001
54,965033.0,11802.0,8890.0,14361.0,5586.357142857144
55,961246.0,13266.0,9618.0,15956.0,6221.357142857144
56,958883.0,13129.0,10398.0,17676.0,6908.357142857144
57,954661.0,14775.0,11131.0,19519.0,7651.071428571429
58,950260.0,16310.0,11960.0,21556.0,8446.142857142859
59,945913.0,17507.0,12937.0,23729.0,9300.428571428572
60,938028.0,22103.0,13852.0,26103.0,10224.500000000002
61,929702.0,26048.0,15772.0,28564.0,11213.928571428572
62,925974.0,24586.0,18100.0,31426.0,12340.500000000002
63,917121.0,28720.0,19573.0,34672.0,13633.357142857145
64,906028.0,34255.0,21615.0,38188.0,15031.428571428574
65,900273.0,33232.0,24479.0,42102.0,16575.357142857145
66,894305.0,32869.0,26494.0,46418.0,18323.857142857145
67,879914.0,40760.0,28238.0,51174.0,20216.285714285717
68,865737.0,47039.0,30890.0,56420.0,22233.285714285717
69,851724.0,51855.0,34487.0,62020.0,24439.71428571429
70,842255.0,51108.0,38444.0,68279.0,26903.07142857143
71,831427.0,52022.0,41305.0,75332.0,29649.07142857143
72,812803.0,60482.0,44052.0,82749.0,32599.428571428572
73,793579.0,67908.0,47842.0,90757.0,35746.0
74,770869.0,77275.0,52632.0,99310.0,39163.28571428572
75,754612.0,78318.0,58217.0,108939.0,42922.71428571429
76,738816.0,78805.0,62951.0,119514.0,47081.071428571435
77,714312.0,87825.0,66963.0,130986.0,51577.571428571435
78,702333.0,82686.0,71901.0,143166.0,56360.64285714286
79,689530.0,79415.0,74923.0,156218.0,61496.42857142858
80,667781.0,85587.0,77020.0,169698.0,66848.07142857143
81,653611.0,82903.0,79704.0,183868.0,72349.5
82,630501.0,89781.0,81563.0,198241.0,78042.64285714286
83,616495.0,86354.0,84267.0,212970.0,83868.57142857142
84,600320.0,85656.0,85877.0,228233.0,89887.64285714286
85,579983.0,89285.0,87115.0,243703.0,96021.71428571429
86,565030.0,86844.0,88787.0,259425.0,102244.21428571429
87,534319.0,100542.0,89677.0,275548.0,108586.14285714286
88,519371.0,96070.0,92814.0,291831.0,114991.64285714286
89,498255.0,98532.0,94757.0,308542.0,121621.21428571429
90,483824.0,93815.0,96701.0,325746.0,128389.57142857143
91,455214.0,103926.0,97752.0,343194.0,135296.7857142857
92,427138.0,111695.0,100367.0,360886.0,142279.07142857142
93,414336.0,102768.0,103869.0,379113.0,149448.14285714284
94,387482.0,109576.0,104973.0,398055.0,156867.35714285713
95,375957.0,99791.0,107316.0,417022.0,164365.42857142855
96,353448.0,102690.0,107425.0,436523.0,172030.85714285713
97,339125.0,96841.0,108263.0,455857.0,179704.07142857142
98,326698.0,90284.0,107487.0,475617.0,187437.14285714284
99,311794.0,87449.0,105835.0,495008.0,195114.7857142857
100,296698.0,85394.0,103880.0,514114.0,202674.42857142858
