,S,E,I,R,C
91,453309.0,129687.0,111424.0,305666.0,120474.21428571428
92,430436.0,126977.0,116853.0,325820.0,128433.07142857142
93,398616.0,133912.0,120453.0,347105.0,136779.7142857143
94,383456.0,122963.0,124289.0,369378.0,145383.5
95,364348.0,117918.0,125842.0,391978.0,154261.2857142857
96,351977.0,107289.0,126003.0,414817.0,163250.0
97,328423.0,109764.0,124526.0,437373.0,172250.2142857143
98,314540.0,102148.0,123333.0,460065.0,181144.92857142858
99,289973.0,106756.0,120838.0,482519.0,189954.42857142858
100,270420.0,105413.0,120015.0,504238.0,198585.7142857143
