,S,E,I,R,C
60,933890.0,26194.0,15539.0,24463.0,9606.428571428572
61,924448.0,30405.0,17911.0,27322.0,10716.357142857143
62,917939.0,30943.0,20670.0,30534.0,11995.714285714286
63,908681.0,34136.0,22985.0,34284.0,13472.142857142857
64,901633.0,34631.0,25408.0,38414.0,15113.92857142857
65,890322.0,39082.0,27629.0,43053.0,16928.785714285714
66,874679.0,46996.0,30417.0,47994.0,18902.285714285714
67,862434.0,49968.0,34147.0,53537.0,21074.928571428572
68,844022.0,58640.0,37676.0,59748.0,23514.0
69,835784.0,55395.0,42287.0,66620.0,26205.14285714286
70,823287.0,57005.0,45562.0,74232.0,29225.64285714286
71,812099.0,56986.0,48590.0,82411.0,32480.07142857143
72,796862.0,61110.0,50900.0,91214.0,35950.78571428572
73,785819.0,60137.0,53761.0,100369.0,39586.5
74,764265.0,70071.0,55604.0,110146.0,43426.57142857143
75,738643.0,82212.0,59004.0,120227.0,47398.28571428571
76,726939.0,77659.0,64504.0,130984.0,51612.85714285714
77,697929.0,91318.0,68261.0,142578.0,56220.28571428571
78,667667.0,103689.0,73807.0,154923.0,61096.07142857143
79,636798.0,114518.0,80449.0,168321.0,66368.0
80,616691.0,112208.0,88341.0,182846.0,72114.35714285714
81,582784.0,124350.0,94046.0,198906.0,78424.42857142858
82,556462.0,126302.0,101391.0,215931.0,85142.00000000001
83,541966.0,116413.0,107196.0,234511.0,92384.2142857143
84,517430.0,118244.0,110558.0,253854.0,100041.07142857145
85,481973.0,130721.0,113378.0,274014.0,107938.07142857145
86,458349.0,128674.0,118654.0,294409.0,116036.50000000001
87,431307.0,130558.0,122326.0,315895.0,124511.78571428572
88,399201.0,137311.0,125642.0,337932.0,133249.35714285716
89,373380.0,136218.0,129997.0,360491.0,142223.78571428574
90,354241.0,128501.0,133251.0,384093.0,151509.28571428574
91,329016.0,128740.0,134174.0,408156.0,161027.21428571432
92,304554.0,128439.0,134568.0,432525.0,170611.07142857145
93,283823.0,124145.0,135237.0,456881.0,180223.07142857145
94,272470.0,111259.0,134972.0,481385.0,189882.85714285716
95,255750.0,106072.0,132304.0,505960.0,199523.7142857143
96,247015.0,94066.0,129056.0,529949.0,208974.0
97,235945.0,86820.0,124036.0,553285.0,218192.2857142857
98,228489.0,77414.0,118361.0,575822.0,227052.0
99,212507.0,78560.0,111831.0,597188.0,235506.35714285713
100,198964.0,76820.0,107099.0,617203.0,243494.2857142857
