,S,E,I,R,C
48,985295.0,5633.0,3477.0,5681.0,2231.2142857142853
49,983031.0,6788.0,3949.0,6318.0,2479.571428571428
50,981894.0,6584.0,4610.0,6998.0,2761.6428571428564
51,979930.0,7243.0,5066.0,7847.0,3090.9285714285706
52,978377.0,7391.0,5537.0,8781.0,3452.7857142857133
53,975048.0,9283.0,5952.0,9803.0,3848.2857142857133
54,972235.0,10261.0,6724.0,10866.0,4273.428571428571
55,969970.0,10510.0,7494.0,12112.0,4753.714285714285
56,964652.0,13709.0,8279.0,13446.0,5289.0
57,962107.0,13649.0,9406.0,14924.0,5880.357142857143
58,958731.0,14286.0,10423.0,16646.0,6552.214285714286
59,952909.0,17338.0,11357.0,18482.0,7296.714285714286
60,946105.0,20857.0,12604.0,20520.0,8107.928571428572
61,938476.0,24396.0,14333.0,22881.0,9008.214285714286
62,930535.0,27576.0,16457.0,25518.0,10032.0
63,926489.0,26286.0,18816.0,28495.0,11207.5
64,915574.0,32105.0,20420.0,31987.0,12551.5
65,903626.0,37809.0,22910.0,35741.0,14010.07142857143
66,896966.0,37004.0,26102.0,40014.0,15646.5
67,884516.0,42099.0,28737.0,44734.0,17510.928571428572
68,868125.0,50374.0,31591.0,49996.0,19563.57142857143
69,861040.0,47590.0,35633.0,55823.0,21820.07142857143
70,853132.0,46036.0,38722.0,62196.0,24365.285714285717
71,843678.0,46561.0,40565.0,69282.0,27131.14285714286
72,827051.0,54272.0,42210.0,76553.0,30028.64285714286
73,804768.0,65903.0,45303.0,84112.0,33043.642857142855
74,786211.0,71645.0,49908.0,92322.0,36279.57142857143
75,767300.0,76690.0,54682.0,101414.0,39844.42857142857
76,753431.0,75683.0,59666.0,111306.0,43750.28571428572
77,741285.0,72899.0,63719.0,122183.0,48012.14285714286
78,715568.0,84330.0,66566.0,133622.0,52563.50000000001
79,685658.0,97585.0,71010.0,145833.0,57318.21428571429
80,672927.0,91278.0,77250.0,158631.0,62390.357142857145
81,640117.0,106114.0,81377.0,172478.0,67908.21428571429
82,607186.0,118261.0,87382.0,187257.0,73720.85714285714
83,589517.0,112735.0,94663.0,203171.0,79962.42857142858
84,556324.0,124070.0,99299.0,220393.0,86724.07142857143
85,527853.0,128377.0,105143.0,238713.0,93816.85714285714
86,504499.0,126611.0,111101.0,257875.0,101327.07142857143
87,484249.0,122600.0,115012.0,278225.0,109262.85714285714
88,459112.0,123758.0,118247.0,298969.0,117478.0
89,443781.0,114991.0,120850.0,320464.0,125924.21428571429
90,418059.0,118316.0,121496.0,342215.0,134556.35714285716
91,404417.0,108753.0,122753.0,364163.0,143234.64285714287
92,386848.0,105085.0,121754.0,386399.0,152002.7142857143
93,358148.0,113094.0,120580.0,408264.0,160699.42857142858
94,346857.0,102238.0,120918.0,430073.0,169312.2857142857
95,323674.0,105630.0,118682.0,452100.0,177949.2857142857
96,313891.0,94902.0,117824.0,473469.0,186426.57142857142
97,290788.0,99440.0,115157.0,494701.0,194842.57142857142
98,281451.0,89571.0,113317.0,515747.0,203068.07142857142
99,273071.0,80333.0,110532.0,536150.0,211162.14285714284
100,258952.0,78806.0,105972.0,556356.0,219057.2857142857
