,S,E,I,R,C
72,889701.0,32755.0,26085.0,51545.0,20247.499999999996
73,883071.0,33102.0,27717.0,56196.0,22110.714285714283
74,875787.0,33886.0,29310.0,61103.0,24090.499999999996
75,864816.0,38252.0,30685.0,66333.0,26184.071428571424
76,848599.0,47100.0,32415.0,71972.0,28375.857142857138
77,837294.0,49153.0,35881.0,77758.0,30691.21428571428
78,822977.0,53788.0,39273.0,84048.0,33254.14285714285
79,805118.0,60989.0,42843.0,91136.0,36059.35714285713
80,794778.0,59381.0,47032.0,98895.0,39119.57142857141
81,781485.0,61070.0,50077.0,107454.0,42478.999999999985
82,769696.0,60910.0,52934.0,116546.0,46055.92857142856
83,755713.0,62874.0,55252.0,126247.0,49836.92857142856
84,733062.0,73356.0,57555.0,136113.0,53783.499999999985
85,710799.0,81143.0,61455.0,146689.0,57894.57142857141
86,686867.0,89223.0,66217.0,157779.0,62284.21428571427
87,661254.0,97431.0,71763.0,169638.0,67013.99999999999
88,631239.0,108202.0,78034.0,182611.0,72139.92857142855
89,613763.0,104291.0,85316.0,196716.0,77713.7857142857
90,584771.0,112995.0,90108.0,212212.0,83807.7857142857
91,570322.0,105207.0,96049.0,228508.0,90244.0714285714
92,544325.0,110658.0,99218.0,245885.0,97104.71428571426
93,524857.0,108416.0,103022.0,263791.0,104191.71428571426
94,494695.0,117260.0,105608.0,282523.0,111550.42857142855
95,466157.0,123070.0,109280.0,301579.0,119093.85714285712
96,437831.0,127311.0,113324.0,321620.0,126899.5714285714
97,408119.0,132165.0,117642.0,342160.0,134994.14285714284
98,379912.0,134355.0,122426.0,363393.0,143397.14285714284
99,356449.0,131650.0,126490.0,385497.0,152141.85714285713
100,335920.0,126337.0,129408.0,408421.0,161176.85714285713
