,S,E,I,R,C
41,994814.0,1898.0,1281.0,2093.0,828.2857142857143
42,994389.0,1955.0,1396.0,2346.0,919.7857142857143
43,993661.0,2317.0,1530.0,2578.0,1019.5
44,992987.0,2557.0,1703.0,2839.0,1128.7857142857142
45,992148.0,2882.0,1921.0,3135.0,1250.4285714285713
46,991100.0,3397.0,2107.0,3482.0,1387.642857142857
47,989808.0,4029.0,2397.0,3852.0,1538.142857142857
48,989094.0,3972.0,2737.0,4283.0,1709.357142857143
49,988342.0,3930.0,3032.0,4782.0,1904.857142857143
50,987036.0,4496.0,3220.0,5334.0,2121.4285714285716
51,986169.0,4505.0,3471.0,5941.0,2351.4285714285716
52,984738.0,5073.0,3701.0,6574.0,2599.357142857143
53,982291.0,6524.0,3973.0,7298.0,2863.714285714286
54,980837.0,6654.0,4605.0,7990.0,3147.5
55,978264.0,7937.0,5045.0,8840.0,3476.4285714285716
56,975300.0,9294.0,5731.0,9761.0,3836.785714285714
57,973362.0,9425.0,6461.0,10838.0,4246.142857142857
58,971118.0,9826.0,7138.0,12004.0,4707.642857142857
59,969104.0,9985.0,7634.0,13363.0,5217.5
60,966234.0,10861.0,8304.0,14687.0,5762.785714285715
61,964016.0,10992.0,8899.0,16179.0,6355.928571428572
62,958293.0,14632.0,9322.0,17839.0,6991.571428571428
63,952553.0,17500.0,10496.0,19537.0,7657.428571428572
64,946391.0,20235.0,11996.0,21464.0,8407.142857142857
65,941040.0,21596.0,13769.0,23681.0,9264.0
66,937631.0,20780.0,15502.0,26173.0,10247.5
67,933007.0,21323.0,16805.0,28951.0,11354.785714285714
68,925709.0,24415.0,17896.0,32066.0,12555.142857142857
69,920629.0,24775.0,19398.0,35284.0,13833.42857142857
70,909025.0,31422.0,20783.0,38856.0,15219.0
71,903928.0,30388.0,23096.0,42674.0,16703.5
72,892329.0,35977.0,24872.0,46908.0,18353.214285714286
73,886218.0,35086.0,27299.0,51483.0,20129.785714285714
74,880081.0,34384.0,29134.0,56487.0,22079.714285714286
75,870488.0,37324.0,30517.0,61757.0,24160.714285714286
76,856231.0,44453.0,32226.0,67176.0,26340.5
77,840345.0,51659.0,35029.0,73053.0,28642.35714285714
78,828816.0,53062.0,38777.0,79431.0,31144.42857142857
79,820109.0,51546.0,41939.0,86492.0,33914.21428571428
80,811473.0,50130.0,44317.0,94166.0,36909.85714285714
81,788194.0,63479.0,46306.0,102107.0,40075.35714285714
82,775280.0,63986.0,50310.0,110510.0,43382.928571428565
83,765127.0,61647.0,53604.0,119708.0,46976.49999999999
84,751824.0,62877.0,56041.0,129344.0,50805.35714285714
85,738908.0,63589.0,58096.0,139493.0,54808.28571428571
86,720485.0,69482.0,60194.0,149925.0,58957.99999999999
87,699932.0,76528.0,62765.0,160861.0,63257.57142857142
88,683127.0,78280.0,66576.0,172103.0,67740.78571428571
89,654169.0,92122.0,69635.0,184160.0,72496.21428571428
90,642822.0,85288.0,75195.0,196781.0,77470.14285714284
91,630466.0,80928.0,78375.0,210317.0,82841.21428571428
92,613388.0,82121.0,80208.0,224369.0,88439.42857142857
93,600286.0,79184.0,81692.0,238924.0,94168.57142857142
94,586644.0,77436.0,82139.0,253867.0,100003.71428571428
95,556846.0,92030.0,82172.0,269038.0,105870.78571428571
96,541131.0,89785.0,85308.0,283862.0,111740.21428571428
97,527445.0,85936.0,87220.0,299485.0,117833.64285714284
98,515291.0,81353.0,88248.0,315194.0,124063.64285714284
99,486577.0,94088.0,88135.0,331286.0,130367.0714285714
100,459389.0,103027.0,90462.0,347208.0,136662.42857142855
