,S,E,I,R,C
42,992609.0,2847.0,1675.0,2955.0,1153.857142857143
43,991963.0,2968.0,1918.0,3237.0,1273.5
44,991425.0,2920.0,2131.0,3610.0,1410.5
45,990102.0,3657.0,2320.0,4007.0,1562.7142857142858
46,989472.0,3564.0,2624.0,4426.0,1728.4285714285716
47,988154.0,4167.0,2887.0,4878.0,1915.857142857143
48,986727.0,4787.0,3139.0,5433.0,2122.0714285714284
49,985672.0,4902.0,3509.0,6003.0,2346.285714285714
50,984289.0,5280.0,3861.0,6656.0,2596.9285714285716
51,983234.0,5315.0,4189.0,7348.0,2872.714285714286
52,981053.0,6468.0,4476.0,8089.0,3171.9285714285716
53,979693.0,6549.0,4941.0,8903.0,3491.6428571428573
54,976534.0,8390.0,5391.0,9771.0,3844.571428571429
55,973144.0,10159.0,6047.0,10736.0,4229.642857142858
56,969287.0,12008.0,6985.0,11806.0,4661.571428571429
57,967537.0,11476.0,7966.0,13107.0,5160.500000000001
58,965271.0,11481.0,8756.0,14578.0,5729.500000000001
59,960045.0,14449.0,9392.0,16200.0,6354.9285714285725
60,954830.0,16783.0,10598.0,17875.0,7025.785714285716
61,947395.0,20974.0,11954.0,19763.0,7782.785714285716
62,942195.0,22110.0,13790.0,21991.0,8636.642857142859
63,933751.0,26153.0,15674.0,24508.0,9621.642857142859
64,924136.0,30699.0,17905.0,27346.0,10741.214285714288
65,913497.0,35271.0,20665.0,30653.0,12020.142857142859
66,901745.0,40114.0,23831.0,34396.0,13496.214285714288
67,888163.0,45809.0,27273.0,38841.0,15198.428571428574
68,881802.0,43371.0,31178.0,43735.0,17146.500000000004
69,874011.0,42544.0,33952.0,49579.0,19373.500000000004
70,858824.0,49385.0,36167.0,55710.0,21798.642857142862
71,848405.0,50169.0,39212.0,62300.0,24382.000000000004
72,826944.0,61747.0,41929.0,69466.0,27182.857142857145
73,809839.0,66496.0,46748.0,77003.0,30177.785714285717
74,799657.0,63668.0,51331.0,85430.0,33516.92857142857
75,786565.0,64369.0,54505.0,94647.0,37183.42857142857
76,774704.0,63489.0,57286.0,104607.0,41076.642857142855
77,762288.0,63529.0,59266.0,115003.0,45168.5
78,734933.0,78326.0,61169.0,125658.0,49401.78571428572
79,711479.0,86403.0,65548.0,136656.0,53771.0
80,681849.0,99238.0,70404.0,148595.0,58453.0
81,669211.0,92565.0,76955.0,161355.0,63481.857142857145
82,649245.0,94780.0,80756.0,175305.0,68978.64285714286
83,619846.0,105537.0,84614.0,190089.0,74746.92857142857
84,591295.0,113355.0,89931.0,205505.0,80790.78571428571
85,570380.0,111871.0,96215.0,221620.0,87214.42857142857
86,536626.0,123759.0,100523.0,239178.0,94086.92857142857
87,512739.0,123218.0,106768.0,257361.0,101267.14285714286
88,482396.0,129734.0,111321.0,276635.0,108893.42857142857
89,466953.0,119648.0,116721.0,296764.0,116844.92857142857
90,434479.0,128796.0,118730.0,318081.0,125182.14285714286
91,407798.0,130376.0,122583.0,339329.0,133662.85714285713
92,380136.0,132713.0,125783.0,361454.0,142418.7857142857
93,350148.0,136547.0,129242.0,384149.0,151403.2857142857
94,322347.0,137651.0,132558.0,407530.0,160634.85714285713
95,311695.0,121211.0,135878.0,431302.0,170103.2857142857
96,300558.0,108583.0,135061.0,455884.0,179808.85714285713
97,277065.0,110760.0,131901.0,480360.0,189456.07142857142
98,264496.0,101706.0,129479.0,504405.0,198877.57142857142
99,247842.0,98366.0,126094.0,527784.0,208126.07142857142
100,238712.0,87977.0,122686.0,550711.0,217132.7857142857
